Zip	City	State	Latitude	Longitude
62906	Anna	IL	37.457806	-89.21408
61644	Peoria	IL	40.765301	-89.569207
60479	Verona	IL	41.231718	-88.52659
61936	La Place	IL	39.800512	-88.71835
60065	Northbrook	IL	41.811929	-87.68732
61412	Alexis	IL	41.067549	-90.57994
62689	Thayer	IL	39.539071	-89.761
60172	Roselle	IL	41.980761	-88.08704
60563	Naperville	IL	41.794885	-88.16188
61342	Mendota	IL	41.543149	-89.10696
62239	Dupo	IL	38.526792	-90.19253
62262	Mulberry Grove	IL	38.931719	-89.27132
62862	Mill Shoals	IL	38.219997	-88.3121
60039	Crystal Lake	IL	42.324761	-88.452481
60625	Chicago	IL	41.971614	-87.70256
61743	Graymont	IL	40.877451	-88.7778
60145	Kingston	IL	42.102014	-88.76647
62536	Glenarm	IL	39.642083	-89.65936
60536	Millbrook	IL	41.598631	-88.55317
60564	Naperville	IL	41.707118	-88.19634
61104	Rockford	IL	42.25537	-89.07602
62293	Trenton	IL	38.611798	-89.67691
62971	Oraville	IL	37.758646	-89.415831
60649	Chicago	IL	41.761734	-87.57072
60929	Cullom	IL	40.873	-88.28676
61432	Fairview	IL	40.642927	-90.17174
60567	Naperville	IL	41.839679	-88.088716
60460	Odell	IL	41.00148	-88.52981
61068	Rochelle	IL	41.935139	-89.06891
60435	Joliet	IL	41.54338	-88.11963
61516	Benson	IL	40.850381	-89.11878
61560	Putnam	IL	41.198061	-89.43131
61843	Fisher	IL	40.313921	-88.3742
62311	Augusta	IL	40.223837	-90.93288
60157	Medinah	IL	41.970628	-88.05606
60449	Monee	IL	41.422555	-87.75531
62274	Pinckneyville	IL	38.078231	-89.38796
62546	Morrisonville	IL	39.430427	-89.44719
60091	Wilmette	IL	42.077178	-87.72373
61338	Manlius	IL	41.4547	-89.66966
61799	Bloomington	IL	40.488468	-88.939637
61547	Mapleton	IL	40.619174	-89.72628
60184	Wayne	IL	41.953427	-88.25176
60202	Evanston	IL	42.030327	-87.68828
62605	Emden	IL	40.300508	-89.480688
60674	Chicago	IL	41.811929	-87.68732
61377	Wenona	IL	41.057649	-89.04788
61569	Trivoli	IL	40.691022	-89.89138
62835	Enfield	IL	38.101667	-88.33357
61482	Table Grove	IL	40.368358	-90.42469
61737	Ellsworth	IL	40.450325	-88.72052
62219	Beckemeyer	IL	38.605187	-89.43404
62644	Havana	IL	40.296415	-90.05163
62659	Lincoln'S New Salem	IL	40.031115	-89.786723
62825	Coello	IL	37.996241	-89.06852
61484	Vermont	IL	40.292388	-90.42833
62314	Baylis	IL	39.756139	-90.89509
62843	Golden Gate	IL	38.365545	-88.19454
62954	Junction	IL	37.703552	-88.26498
60081	Spring Grove	IL	42.441869	-88.22167
61812	Armstrong	IL	40.27363	-87.88919
60444	Mazon	IL	41.243419	-88.40325
60650	Chicago	IL	41.818682	-87.743454
61088	Winnebago	IL	42.271385	-89.25099
61259	Illinois City	IL	41.369036	-90.9284
62672	Nilwood	IL	39.397248	-89.80769
61654	Peoria	IL	40.744179	-89.718401
60119	Elburn	IL	41.876506	-88.46429
61062	Pearl City	IL	42.250987	-89.83571
61204	Rock Island	IL	41.554901	-90.615975
61423	Cameron	IL	40.889288	-90.50529
61318	Compton	IL	41.710715	-89.07807
61901	Bloomington	IL	40.810131	-88.477739
62475	West Liberty	IL	38.868463	-88.05466
60103	Bartlett	IL	41.977477	-88.17257
60539	Mooseheart	IL	41.823478	-88.3332
60914	Bourbonnais	IL	41.170442	-87.86891
61459	Marietta	IL	40.503305	-90.41808
62225	Scott Air Force Base	IL	38.544298	-89.85054
62093	Wilsonville	IL	39.068901	-89.85425
60467	Orland Park	IL	41.598255	-87.89201
62094	Witt	IL	39.249272	-89.35236
60712	Lincolnwood	IL	42.005331	-87.73545
62319	Camden	IL	40.147818	-90.74246
60087	Waukegan	IL	42.404272	-87.86525
60194	Schaumburg	IL	42.037108	-88.10719
62074	New Douglas	IL	38.964162	-89.68226
60902	Kankakee	IL	41.146464	-87.888971
61652	Peoria	IL	40.87671	-89.509113
62872	Opdyke	IL	38.281485	-88.7909
60193	Schaumburg	IL	42.01299	-88.09675
60680	Chicago	IL	41.811929	-87.68732
61410	Abingdon	IL	40.802633	-90.39766
61568	Tremont	IL	40.513656	-89.47408
61953	Tuscola	IL	39.793493	-88.29184
61603	Peoria	IL	40.712887	-89.57904
61476	Seaton	IL	41.095037	-90.80998
60086	North Chicago	IL	42.43335	-87.776595
60105	Bensenville	IL	41.839679	-88.088716
60936	Gibson City	IL	40.463079	-88.3731
61721	Armington	IL	40.341123	-89.32028
60035	Highland Park	IL	42.181875	-87.80956
60939	Goodwine	IL	40.748087	-87.82876
62047	Hardin	IL	39.128014	-90.6159
62823	Cisne	IL	38.51684	-88.43531
60142	Huntley	IL	42.171973	-88.42891
61736	Downs	IL	40.395487	-88.8498
60951	Martinton	IL	40.912916	-87.75589
61072	Rockton	IL	42.447856	-89.08485
62238	Cutler	IL	38.034281	-89.54537
60544	Plainfield	IL	41.607624	-88.19736
60640	Chicago	IL	41.973181	-87.6665
62973	Perks	IL	37.311333	-89.083056
62693	Williamsville	IL	39.956803	-89.54209
62723	Springfield	IL	39.749457	-89.606017
61326	Granville	IL	41.264159	-89.23655
61778	Waynesville	IL	40.242378	-89.1087
62765	Springfield	IL	39.749457	-89.606017
62688	Tallula	IL	39.944264	-89.93366
62930	Eldorado	IL	37.822259	-88.44456
60690	Chicago	IL	41.811929	-87.68732
62673	Oakford	IL	40.095009	-89.96998
60624	Chicago	IL	41.879365	-87.72199
61032	Freeport	IL	42.300918	-89.63208
60555	Warrenville	IL	41.82552	-88.19452
61111	Loves Park	IL	42.326227	-89.02573
62563	Rochester	IL	39.71984	-89.51229
60138	Glen Ellyn	IL	41.839679	-88.088716
60037	Fort Sheridan	IL	42.21196	-87.80808
60620	Chicago	IL	41.740483	-87.65282
61285	Thomson	IL	41.978758	-90.09248
62814	Bluford	IL	38.362934	-88.72896
60026	Glenview Nas	IL	41.811929	-87.68732
60604	Chicago	IL	41.877589	-87.62818
62415	Birds	IL	38.710336	-87.703639
60141	Hines	IL	41.858028	-87.83865
61629	Peoria	IL	40.692037	-89.588747
61941	Murdock	IL	39.801562	-88.07823
60302	Oak Park	IL	41.893941	-87.78899
60962	Roberts	IL	40.625486	-88.18667
61744	Gridley	IL	40.740729	-88.88791
61756	Maroa	IL	40.027071	-88.96715
61871	Royal	IL	40.192015	-87.97138
62458	Saint Elmo	IL	39.042992	-88.87463
60970	Watseka	IL	40.784447	-87.74051
61572	Yates City	IL	40.796752	-90.02866
62253	Keyesport	IL	38.761214	-89.29128
61745	Heyworth	IL	40.32122	-88.97442
61039	German Valley	IL	42.213851	-89.47449
62053	Kampsville	IL	39.322422	-90.64246
62913	Cache	IL	37.152775	-89.325581
60520	Hinckley	IL	41.776884	-88.64655
61606	Peoria	IL	40.699137	-89.60972
60652	Chicago	IL	41.7446	-87.71188
61007	Baileyville	IL	42.199457	-89.59662
61920	Charleston	IL	39.496547	-88.17348
60301	Oak Park	IL	41.887981	-87.79562
60634	Chicago	IL	41.944454	-87.79654
61910	Arcola	IL	39.676634	-88.30284
60151	Maple Park	IL	41.91842	-88.57626
61301	La Salle	IL	41.347117	-89.08974
60525	La Grange	IL	41.788536	-87.87605
61938	Mattoon	IL	39.474889	-88.37421
62920	Cobden	IL	37.540571	-89.25489
62321	Carthage	IL	40.414128	-91.11577
62379	Warsaw	IL	40.314446	-91.40638
62656	Lincoln	IL	40.149927	-89.36746
60186	West Chicago	IL	41.839679	-88.088716
60008	Rolling Meadows	IL	42.07506	-88.02508
60185	West Chicago	IL	41.891978	-88.20502
60530	Lee	IL	41.792378	-88.9516
61734	Delavan	IL	40.369256	-89.54251
62201	East Saint Louis	IL	38.62855	-90.14609
61087	Warren	IL	42.491388	-89.98979
60918	Buckley	IL	40.598963	-88.03308
62091	Walshville	IL	39.053344	-89.59324
61431	Ellisville	IL	40.617275	-90.29556
61468	Opheim	IL	41.254936	-90.40384
62715	Springfield	IL	39.749457	-89.606017
60168	Schaumburg	IL	41.811929	-87.68732
62425	Dundas	IL	38.830182	-88.09218
61401	Galesburg	IL	40.948073	-90.36871
61419	Bishop Hill	IL	41.200711	-90.11832
62610	Alsey	IL	39.564501	-90.43698
61131	Loves Park	IL	42.325364	-89.170527
61375	Varna	IL	41.037822	-89.25682
62329	Colusa	IL	40.571353	-91.168221
61261	Lyndon	IL	41.719782	-89.92116
61283	Tampico	IL	41.605825	-89.77628
62027	Eldred	IL	39.241734	-90.54614
62255	Lenzburg	IL	38.303147	-89.79161
60416	Coal City	IL	41.292011	-88.2783
60940	Grant Park	IL	41.244016	-87.64464
61340	Mark	IL	41.265597	-89.25106
60006	Arlington Heights	IL	41.811929	-87.68732
60420	Dwight	IL	41.089453	-88.42783
60425	Glenwood	IL	41.544584	-87.61289
61957	Windsor	IL	39.434148	-88.60033
60117	Bloomingdale	IL	41.839679	-88.088716
60515	Downers Grove	IL	41.80348	-88.01827
60565	Naperville	IL	41.728738	-88.12824
61379	Wyanet	IL	41.369056	-89.60321
61420	Blandinsville	IL	40.555678	-90.87087
62554	Oreana	IL	39.93706	-88.86332
60132	Carol Stream	IL	41.839679	-88.088716
60602	Chicago	IL	41.882937	-87.62874
61282	Silvis	IL	41.501234	-90.41404
61437	Gladstone	IL	40.854247	-90.96542
61750	Lane	IL	40.122884	-88.85664
52761	Muscatine	IL	41.413372	-91.00612
61830	Cisco	IL	40.020978	-88.72247
60068	Park Ridge	IL	42.01183	-87.84158
61872	Sadorus	IL	39.945328	-88.36389
62891	Valier	IL	38.01492	-89.04226
62950	Jacob	IL	37.75858	-89.56055
60011	Barrington	IL	42.322814	-87.610053
61530	Eureka	IL	40.718228	-89.27153
62763	Springfield	IL	39.749457	-89.606017
62792	Ullin	IL	37.277483	-89.186317
60617	Chicago	IL	41.719973	-87.5557
60666	Amf Ohare	IL	41.968029	-87.891214
61243	Deer Grove	IL	41.610151	-89.66298
62643	Hartsburg	IL	40.247835	-89.44123
62917	Carrier Mills	IL	37.692923	-88.65284
60411	Chicago Heights	IL	41.511307	-87.6101
61479	Speer	IL	40.999497	-89.65429
62049	Hillsboro	IL	39.146809	-89.48442
60678	Chicago	IL	41.811929	-87.68732
61376	Walnut	IL	41.546706	-89.60081
61531	Farmington	IL	40.68847	-90.02166
60070	Prospect Heights	IL	42.105576	-87.92816
61281	Sherrard	IL	41.303101	-90.50615
62767	Springfield	IL	39.749457	-89.606017
61299	Rock Island	IL	41.520333	-90.541585
61633	Peoria	IL	40.731165	-89.603081
60021	Fox River Grove	IL	42.194946	-88.21676
60480	Willow Springs	IL	41.737616	-87.87778
62739	Springfield	IL	39.749457	-89.606017
62877	Richview	IL	38.388876	-89.19244
62431	Herrick	IL	39.228594	-88.98873
60197	Carol Stream	IL	41.839679	-88.088716
61049	Lindenwood	IL	42.054546	-89.02456
61426	Castleton	IL	41.118359	-89.70575
61857	Muncie	IL	40.11594	-87.84208
62256	Maeystown	IL	38.30426	-90.135645
62977	Raleigh	IL	37.844963	-88.54416
60113	Creston	IL	41.93171	-88.96438
60466	Park Forest	IL	41.472934	-87.68767
62631	Concord	IL	39.817322	-90.36618
62719	Springfield	IL	39.749457	-89.606017
60120	Elgin	IL	42.037176	-88.25922
61018	Dakota	IL	42.403305	-89.55466
61544	London Mills	IL	40.688615	-90.24422
61855	Milmine	IL	39.919693	-88.67859
61378	West Brooklyn	IL	41.722744	-89.15601
62075	Nokomis	IL	39.299771	-89.2864
61943	Oakland	IL	39.655063	-88.01806
60671	Chicago	IL	41.811929	-87.68732
61822	Champaign	IL	40.126854	-88.29315
60556	Waterman	IL	41.768498	-88.77539
62991	Tunnel Hill	IL	37.540479	-88.86601
60961	Reddick	IL	41.105629	-88.23794
62089	Taylor Springs	IL	39.130404	-89.49298
62465	Strasburg	IL	39.354837	-88.63491
62651	Jacksonville	IL	39.698311	-90.26153
60681	Chicago	IL	41.811929	-87.68732
60152	Marengo	IL	42.242199	-88.61034
60928	Crescent City	IL	40.766096	-87.85474
62776	Springfield	IL	39.749457	-89.606017
62934	Equality	IL	37.716434	-88.37184
60661	Chicago	IL	41.882082	-87.64461
62374	Tennessee	IL	40.403553	-90.8834
62864	Mount Vernon	IL	38.322558	-88.90842
61552	Mossville	IL	40.817587	-89.56654
62065	Michael	IL	39.235652	-90.62842
61078	Shannon	IL	42.15834	-89.73555
62613	Athens	IL	39.982768	-89.68326
62897	Whittington	IL	38.084617	-88.92096
61832	Danville	IL	40.133786	-87.62898
61266	Moline	IL	41.554901	-90.615975
60156	Lake in the Hills	IL	42.185733	-88.348484
61323	Dover	IL	41.435327	-89.39583
62376	Ursa	IL	40.09625	-91.38474
60532	Lisle	IL	41.789079	-88.08536
61638	Peoria	IL	40.796887	-89.611146
62815	Bone Gap	IL	38.452172	-87.9939
62541	Lake Fork	IL	39.969864	-89.35051
61821	Champaign	IL	40.108631	-88.2733
61930	Hindsboro	IL	39.685822	-88.11971
62746	Springfield	IL	39.749457	-89.606017
62032	Fillmore	IL	39.114972	-89.28092
60471	Richton Park	IL	41.483844	-87.72134
61239	Carbon Cliff	IL	41.497667	-90.39047
62247	Hagarstown	IL	38.977111	-88.975507
62851	Keenes	IL	38.423947	-88.6692
62869	Norris City	IL	37.971434	-88.30419
60455	Bridgeview	IL	41.742432	-87.80678
60610	Chicago	IL	41.898582	-87.6371
62510	Assumption	IL	39.530502	-89.03829
60181	Villa Park	IL	41.880429	-87.97813
61882	Weldon	IL	40.119483	-88.75367
62450	Olney	IL	38.72456	-88.08658
60504	Aurora	IL	41.760067	-88.25218
61235	Atkinson	IL	41.409646	-90.01821
62326	Colchester	IL	40.421857	-90.80333
61244	East Moline	IL	41.518733	-90.41788
62422	Cowden	IL	39.251624	-88.86505
60433	Joliet	IL	41.511644	-88.05698
61421	Bradford	IL	41.174037	-89.65849
62649	Hettick	IL	39.348487	-90.08365
60912	Beaverville	IL	40.968579	-87.61611
60954	Momence	IL	41.147918	-87.63579
61859	Ogden	IL	40.149486	-87.96347
62285	Smithton	IL	38.399148	-89.99604
62663	Manchester	IL	39.544196	-90.32677
61020	Davis Junction	IL	42.101928	-89.09369
62361	Pearl	IL	39.469982	-90.63108
60204	Evanston	IL	41.811929	-87.68732
62919	Cave In Rock	IL	37.495812	-88.16099
60101	Addison	IL	41.931573	-88.00222
60474	South Wilmington	IL	41.173313	-88.27494
61230	Albany	IL	41.766003	-90.22322
62709	Springfield	IL	39.749457	-89.606017
60140	Hampshire	IL	42.086218	-88.5036
61328	Kasbeer	IL	41.504603	-89.46289
62289	Summerfield	IL	38.596948	-89.75117
60637	Chicago	IL	41.779384	-87.60544
61478	Smithshire	IL	40.777241	-90.76454
60633	Chicago	IL	41.655423	-87.55365
60182	Virgil	IL	41.908736	-88.59915
60201	Evanston	IL	42.056391	-87.69684
62413	Annapolis	IL	39.138761	-87.83769
62956	Karnak	IL	37.279433	-88.93959
60426	Harvey	IL	41.609078	-87.66264
60543	Oswego	IL	41.684896	-88.34177
61369	Toluca	IL	40.992084	-89.15231
61411	Adair	IL	40.401282	-90.50153
61749	Kenney	IL	40.091729	-89.10358
60178	Sycamore	IL	41.990505	-88.68704
60638	Chicago	IL	41.787982	-87.7738
62908	Belknap	IL	37.308412	-88.88076
61233	Andover	IL	41.292977	-90.29334
61312	Arlington	IL	41.435197	-89.23432
62360	Payson	IL	39.813094	-91.25561
62539	Illiopolis	IL	39.855984	-89.2487
60042	Island Lake	IL	42.277691	-88.20074
61944	Paris	IL	39.608494	-87.69958
62821	Carmi	IL	38.087838	-88.15583
60611	Chicago	IL	41.904667	-87.62504
62526	Decatur	IL	39.878041	-88.95637
62545	Mechanicsburg	IL	39.77386	-89.39012
62407	Summit	IL	39.148234	-88.593764
60605	Chicago	IL	41.860019	-87.6187
62966	Murphysboro	IL	37.771806	-89.33971
60431	Joliet	IL	41.52493	-88.19022
62674	Palmyra	IL	39.429687	-90.01499
60423	Frankfort	IL	41.501178	-87.83875
62087	South Roxana	IL	38.828347	-90.05894
62449	Oblong	IL	39.006483	-87.90005
62277	Prairie Du Rocher	IL	38.095119	-90.09885
62349	Loraine	IL	40.160393	-91.20372
62796	Springfield	IL	39.749457	-89.606017
61427	Cuba	IL	40.499297	-90.17764
62958	Makanda	IL	37.612173	-89.17587
62960	Metropolis	IL	37.18308	-88.73327
61043	Holcomb	IL	42.045123	-89.313593
60599	Fox Valley	IL	41.839679	-88.088716
62882	Sandoval	IL	38.60823	-89.11963
61467	Oneida	IL	41.069414	-90.24177
61540	Lacon	IL	41.030697	-89.38586
61851	Ivesdale	IL	39.950391	-88.43939
60557	Wedron	IL	41.438531	-88.76933
61321	Dana	IL	40.963663	-88.97932
62442	Martinsville	IL	39.32463	-87.86922
62668	Murrayville	IL	39.576392	-90.24769
60960	Rankin	IL	40.439688	-87.89016
60001	Alden	IL	42.324761	-88.452481
61541	La Rose	IL	40.975736	-89.23943
61630	Peoria	IL	40.744179	-89.718401
62002	Alton	IL	38.906065	-90.15909
62817	Broughton	IL	37.954727	-88.47128
61758	Merna	IL	40.52835	-88.84075
61474	Saint Augustine	IL	40.740729	-90.37946
62052	Jerseyville	IL	39.114762	-90.32442
62931	Elizabethtown	IL	37.511139	-88.28284
61284	Taylor Ridge	IL	41.406276	-90.735
61325	Grand Ridge	IL	41.234167	-88.82807
Chicago	Chicago	IL	41.901485	-87.74055
Venice	Venice	IL	38.67065	-90.17052
Casey	Casey	IL	39.299447	-87.99863
East Saint Louis	East Saint Louis	IL	38.564451	-90.1628
Arenzville	Arenzville	IL	39.883346	-90.39332
Woodland	Woodland	IL	40.710295	-87.73137
Alhambra	Alhambra	IL	38.884434	-89.74886
Glenview	Glenview	IL	42.07672	-87.81922
Hillyard	Hillyard	IL	39.128248	-89.923215
Glendale Heights	Glendale Heights	IL	41.920228	-88.07891
Lansing	Lansing	IL	41.565685	-87.54819
Rockford	Rockford	IL	42.280019	-89.03347
Rantoul	Rantoul	IL	40.307065	-88.15575
Chicago	Chicago	IL	41.811929	-87.68732
Stoy	Stoy	IL	38.98981	-87.839627
Hecker	Hecker	IL	38.299507	-89.961825
Mt Zion	Mt Zion	IL	39.777116	-88.87171
Loves Park	Loves Park	IL	42.325364	-89.170527
Carbondale	Carbondale	IL	37.758646	-89.415831
Mount Olive	Mount Olive	IL	39.077557	-89.73423
Logan	Logan	IL	37.994296	-88.941665
McClure	McClure	IL	37.305331	-89.43066
Palos Hills	Palos Hills	IL	41.699432	-87.82977
Rosamond	Rosamond	IL	39.354674	-89.19993
Claremont	Claremont	IL	38.755492	-87.95334
Lincolnshire	Lincolnshire	IL	42.188074	-87.92717
Chicago	Chicago	IL	41.811929	-87.68732
Chicago	Chicago	IL	41.811929	-87.68732
Essex	Essex	IL	41.17569	-88.17268
Little York	Little York	IL	41.010666	-90.75393
Fairfield	Fairfield	IL	38.374627	-88.35735
Chicago	Chicago	IL	41.811929	-87.68732
Donovan	Donovan	IL	40.876303	-87.60159
Norris	Norris	IL	40.449305	-90.161761
Percy	Percy	IL	38.006386	-89.61645
La Prairie	La Prairie	IL	40.151799	-90.95426
Braidwood	Braidwood	IL	41.262178	-88.22307
Manito	Manito	IL	40.442037	-89.78797
Peoria	Peoria	IL	40.765301	-89.569207
Ridge Farm	Ridge Farm	IL	39.90241	-87.62722
Blue Mound	Blue Mound	IL	39.716269	-89.13269
La Harpe	La Harpe	IL	40.567399	-90.97066
Clayton	Clayton	IL	39.988988	-90.94976
Omaha	Omaha	IL	37.877628	-88.29114
Kilbourne	Kilbourne	IL	40.147371	-90.00698
Carol Stream	Carol Stream	IL	41.839679	-88.088716
Chebanse	Chebanse	IL	41.005603	-87.90649
Ladd	Ladd	IL	41.380259	-89.21239
Marissa	Marissa	IL	38.260108	-89.73627
Gilberts	Gilberts	IL	42.099479	-88.36942
Clinton	Clinton	IL	40.145501	-88.96776
Bardolph	Bardolph	IL	40.496817	-90.56334
Union Hill	Union Hill	IL	41.109101	-88.14732
Monroe Center	Monroe Center	IL	42.110548	-89.00751
Maywood	Maywood	IL	41.880281	-87.84455
Bloomington	Bloomington	IL	40.519236	-88.864303
Beecher	Beecher	IL	41.350484	-87.62408
Normal	Normal	IL	40.515485	-88.98629
Saint Charles	Saint Charles	IL	41.919808	-88.30498
Oak Park	Oak Park	IL	41.87355	-87.7885
Springfield	Springfield	IL	39.79885	-89.653399
Batchtown	Batchtown	IL	39.079147	-90.67372
North Chicago	North Chicago	IL	42.326072	-87.85202
Dewey	Dewey	IL	40.310244	-88.30526
Griggsville	Griggsville	IL	39.71345	-90.72045
Hamilton	Hamilton	IL	40.402015	-91.33182
Shipman	Shipman	IL	39.14665	-90.00059
Cooksville	Cooksville	IL	40.537652	-88.73274
Sainte Marie	Sainte Marie	IL	38.93148	-88.0252
Tolono	Tolono	IL	39.981936	-88.2532
Dahinda	Dahinda	IL	40.952695	-90.12141
Peoria	Peoria	IL	40.744179	-89.718401
Lima	Lima	IL	40.180236	-91.37791
Seward	Seward	IL	42.236813	-89.35828
Rockford	Rockford	IL	42.213439	-89.05595
Minonk	Minonk	IL	40.893593	-89.03266
Peoria	Peoria	IL	40.743266	-89.576628
Lake Forest	Lake Forest	IL	42.238087	-87.86093
Monmouth	Monmouth	IL	40.918849	-90.64466
Coffeen	Coffeen	IL	39.081889	-89.37787
Ipava	Ipava	IL	40.337555	-90.30458
Evansville	Evansville	IL	38.092615	-89.93485
Reynolds	Reynolds	IL	41.31653	-90.70671
Coleta	Coleta	IL	41.902977	-89.804293
Colona	Colona	IL	41.483484	-90.34046
Morrison	Morrison	IL	41.819003	-89.96623
Peru	Peru	IL	41.330789	-89.1299
Ina	Ina	IL	38.149474	-88.89634
Odin	Odin	IL	38.614141	-89.04738
Great Lakes	Great Lakes	IL	42.312372	-87.85284
Piasa	Piasa	IL	39.115848	-90.13336
Chester	Chester	IL	37.921816	-89.82842
Toledo	Toledo	IL	39.273828	-88.25646
Pomona	Pomona	IL	37.618822	-89.3617
Westville	Westville	IL	40.040115	-87.63685
Altamont	Altamont	IL	39.062913	-88.73912
Clifton	Clifton	IL	40.937573	-87.94105
Carlyle	Carlyle	IL	38.623384	-89.36368
Chicago	Chicago	IL	41.881331	-87.75671
Ancona	Ancona	IL	41.042878	-88.86268
Hillview	Hillview	IL	39.430595	-90.54502
Metcalf	Metcalf	IL	39.805101	-87.81014
Lake Bluff	Lake Bluff	IL	42.286222	-87.86309
Peoria	Peoria	IL	40.693137	-89.589847
West Frankfort	West Frankfort	IL	37.894496	-88.93037
Dundee	Dundee	IL	42.101502	-88.28891
Carterville	Carterville	IL	37.766029	-89.08355
Aurora	Aurora	IL	41.935616	-88.43238
Steward	Steward	IL	41.830628	-89.01704
Waltonville	Waltonville	IL	38.212746	-89.03866
Geff	Geff	IL	38.460323	-88.37124
Fairview Heights	Fairview Heights	IL	38.596199	-90.00227
Dekalb	Dekalb	IL	41.924127	-88.74617
Itasca	Itasca	IL	41.972328	-88.02196
Geneva	Geneva	IL	41.885728	-88.31957
Crystal Lake	Crystal Lake	IL	42.265643	-88.31664
La Moille	La Moille	IL	41.53364	-89.27691
Prairie City	Prairie City	IL	40.614899	-90.47345
Country Club Hills	Country Club Hills	IL	41.561134	-87.72398
Elmwood	Elmwood	IL	40.780415	-89.95565
Boody	Boody	IL	39.759905	-89.05465
River Forest	River Forest	IL	41.882081	-87.821359
Madison	Madison	IL	38.6807	-90.15411
Longview	Longview	IL	39.901988	-88.07537
Springfield	Springfield	IL	39.749457	-89.606017
Rinard	Rinard	IL	38.578119	-88.49714
Pleasant Hill	Pleasant Hill	IL	39.450931	-90.87779
Chicago	Chicago	IL	41.811929	-87.68732
Rockford	Rockford	IL	42.325364	-89.170527
Saint David	Saint David	IL	40.489747	-90.05501
Henning	Henning	IL	40.306282	-87.70192
Rockport	Rockport	IL	39.510835	-90.99193
Springfield	Springfield	IL	39.749457	-89.606017
Lancaster	Lancaster	IL	38.403424	-87.818672
Virginia	Virginia	IL	39.952909	-90.21218
Bellmont	Bellmont	IL	38.384799	-87.90949
Pittsburg	Pittsburg	IL	37.780592	-88.82344
Port Byron	Port Byron	IL	41.599642	-90.31978
Preemption	Preemption	IL	41.30589	-90.5979
Gillespie	Gillespie	IL	39.127717	-89.8288
Pekin	Pekin	IL	40.567088	-89.63382
Glen Ellyn	Glen Ellyn	IL	41.869779	-88.06285
Chicago	Chicago	IL	41.995331	-87.7601
Chicago	Chicago	IL	41.888627	-87.63538
Urbana	Urbana	IL	40.121648	-88.17649
Fieldon	Fieldon	IL	39.103735	-90.54252
Rockford	Rockford	IL	42.325364	-89.170527
Brimfield	Brimfield	IL	40.744179	-89.718401
Stonefort	Stonefort	IL	37.635792	-88.67912
Wataga	Wataga	IL	41.030951	-90.29705
East Saint Louis	East Saint Louis	IL	38.6163	-90.159059
Redmon	Redmon	IL	39.646359	-87.86014
Nauvoo	Nauvoo	IL	40.531825	-91.36598
Millcreek	Millcreek	IL	37.340918	-89.254203
Arlington Heights	Arlington Heights	IL	42.108428	-87.97723
Montgomery	Montgomery	IL	41.721886	-88.32972
Magnolia	Magnolia	IL	41.111077	-89.21207
Matteson	Matteson	IL	41.503468	-87.73695
Quincy	Quincy	IL	39.96008	-91.302633
Versailles	Versailles	IL	39.884796	-90.6289
Meredosia	Meredosia	IL	39.818631	-90.55791
Mansfield	Mansfield	IL	40.213607	-88.5296
Des Plaines	Des Plaines	IL	42.047178	-87.89058
Plano	Plano	IL	41.665654	-88.53697
Scales Mound	Scales Mound	IL	42.473737	-90.25362
Springfield	Springfield	IL	39.749457	-89.606017
Gurnee	Gurnee	IL	42.375821	-87.93517
Atwater	Atwater	IL	39.346468	-89.73278
Peoria	Peoria	IL	40.696287	-89.616648
Mascoutah	Mascoutah	IL	38.439983	-89.983521
Niota	Niota	IL	40.587769	-91.26301
Mulkeytown	Mulkeytown	IL	37.963264	-89.06906
Wheaton	Wheaton	IL	41.858279	-88.10904
Liverpool	Liverpool	IL	40.392048	-89.99885
Colfax	Colfax	IL	40.56944	-88.62727
Springerton	Springerton	IL	38.185822	-88.36923
Olmsted	Olmsted	IL	37.199769	-89.10964
Chatsworth	Chatsworth	IL	40.757447	-88.29306
Geneseo	Geneseo	IL	41.464473	-90.15854
Edwards	Edwards	IL	40.776845	-89.7401
Hillside	Hillside	IL	41.872997	-87.90101
Dunlap	Dunlap	IL	40.849036	-89.65554
Tilden	Tilden	IL	38.214035	-89.68346
Libertyville	Libertyville	IL	42.290922	-87.95169
Capron	Capron	IL	42.401104	-88.74726
Orangeville	Orangeville	IL	42.475891	-89.63404
Arrowsmith	Arrowsmith	IL	40.434885	-88.62237
Gays	Gays	IL	39.45274	-88.5144
Northbrook	Northbrook	IL	42.124576	-87.84303
Bethany	Bethany	IL	39.639487	-88.74383
Aurora	Aurora	IL	41.936977	-88.420178
Hinsdale	Hinsdale	IL	41.772915	-87.92996
Buffalo Prairie	Buffalo Prairie	IL	41.336752	-90.852226
Woodhull	Woodhull	IL	41.183299	-90.27637
Benton	Benton	IL	38.000245	-88.92407
Elk Grove Village	Elk Grove Village	IL	42.005978	-87.99847
Liberty	Liberty	IL	39.876235	-91.1106
Effingham	Effingham	IL	39.123807	-88.56
Hidalgo	Hidalgo	IL	39.139262	-88.14862
Sparta	Sparta	IL	38.122112	-89.71168
Oak Forest	Oak Forest	IL	41.605633	-87.75356
Ingleside	Ingleside	IL	42.372721	-88.15303
Hanover Park	Hanover Park	IL	41.980896	-88.144475
McHenry	McHenry	IL	42.35344	-88.260692
Peoria	Peoria	IL	40.744179	-89.718401
Dallas City	Dallas City	IL	40.630407	-91.15278
Hooppole	Hooppole	IL	41.522044	-89.91216
